onset	duration	eventnumber	condition	conditionlabel	istarget	presentationnumber	sequencenumber	stimC	stimL	stimR	streamnumber	stimnameL	stimnameR	stimnameC	response	rt	correct	time_stimon	time_stimoff	stimdur
2189693	100	8870	2	left-right	0	38	7	-1	-1	11	46		stim012_animate_face_4.png	NaN	0	0	0	2175.7392796356	2175.83929516625	0.100015530653764
2189893	100	8871	2	left-right	0	39	7	-1	21	-1	46	stim022_inanimate_tools_2.png		NaN	0	0	0	2175.93929606839	2176.03928941238	0.0999933439888991
2190093	100	8872	2	left-right	0	40	7	-1	35	-1	46	face_6_upper_it		NaN	0	0	0	2176.13933273731	2176.23929097276	0.0999582354561426
2190293	100	8873	2	left-right	0	41	7	-1	-1	41	46		tree_6_lower_it	NaN	0	0	0	2176.33929967677	2176.4393039922	0.100004315434489
2190493	100	8874	2	left-right	0	42	7	-1	-1	18	46		stim019_inanimate_tree_3.png	NaN	0	0	0	2176.53931391524	2176.63930896588	0.0999950506375171
2190693	100	8875	2	left-right	0	43	7	-1	29	-1	46	bird_3_lower_it		NaN	0	0	0	2176.73930840514	2176.83930028626	0.0999918811139651
2190893	100	8876	2	left-right	0	44	7	-1	12	-1	46	stim013_inanimate_boats_1.png		NaN	0	0	0	2176.93930899026	2177.03932598379	0.100016993528698
2191093	100	8877	2	left-right	0	45	7	-1	-1	3	46		stim004_animate_fish_4.png	NaN	0	0	0	2177.1393322497	2177.23935070611	0.100018456403632
2191293	100	8878	2	left-right	0	46	7	-1	42	-1	46	tree_7_upper		NaN	0	0	0	2177.33933332248	2177.43933910073	0.100005778251216
2191493	100	8879	2	left-right	0	47	7	-1	-1	5	46		stim006_animate_bird_2.png	NaN	0	0	0	2177.53933805239	2177.63934334303	0.10000529064564
2191693	100	8880	2	left-right	0	48	7	-1	1	-1	46	stim002_animate_fish_2.png		NaN	0	0	0	2177.73934473272	2177.83932978724	0.0999850545194931
2191893	100	8881	2	left-right	0	49	7	-1	-1	26	46		fish_3_upper	NaN	0	0	0	2177.93933800358	2178.0393362238	0.0999982202192768
2192093	100	8882	2	left-right	0	50	7	-1	41	-1	46	tree_6_lower_it		NaN	0	0	0	2178.13935419254	2178.2393621651	0.100007972563617
2192293	100	8883	2	left-right	0	51	7	-1	-1	42	46		tree_7_upper	NaN	0	0	0	2178.33934721962	2178.43934909691	0.100001877290197
2192493	100	8884	2	left-right	0	52	7	-1	3	-1	46	stim004_animate_fish_4.png		NaN	0	0	0	2178.53936779714	2178.63936943066	0.100001633516513
2192693	100	8885	2	left-right	0	53	7	-1	-1	20	46		stim021_inanimate_tools_1.png	NaN	0	0	0	2178.73937813466	2178.83937879291	0.100000658247154
2192893	100	8886	2	left-right	0	54	7	-1	36	-1	46	boat_4_lower		NaN	0	0	0	2178.93937530648	2179.03936279903	0.0999874925473705
2193093	100	8887	2	left-right	0	55	7	-1	-1	2	46		stim003_animate_fish_3.png	NaN	0	0	0	2179.13938442495	2179.2393845956	0.100000170641579
2193293	100	8888	2	left-right	0	56	7	-1	38	-1	46	boat_6_upper		NaN	0	0	0	2179.33937525767	2179.43939590838	0.100020650716033
2193493	100	8889	2	left-right	0	57	7	-1	-1	34	46		face_5_upper	NaN	0	0	0	2179.53939681046	2179.63937772019	0.0999809097265825
2193693	100	8890	2	left-right	0	58	7	-1	-1	13	46		stim014_inanimate_boats_2.png	NaN	0	0	0	2179.73940129654	2179.83938415674	0.099982860207092
2193893	100	8891	2	left-right	0	59	7	-1	34	-1	46	face_5_upper		NaN	0	0	0	2179.93939432362	2180.03940424667	0.100009923044126
2194093	100	8892	2	left-right	0	60	7	-1	43	-1	46	tree_8_upper_it		NaN	0	0	0	2180.1394119754	2180.23943189462	0.100019919220358
2194293	100	8893	2	left-right	0	61	7	-1	-1	22	46		stim023_inanimate_tools_3.png	NaN	0	0	0	2180.33941743674	2180.43941492552	0.0999974887818098
2194493	100	8894	2	left-right	0	62	7	-1	13	-1	46	stim014_inanimate_boats_2.png		NaN	0	0	0	2180.53940144286	2180.63940819638	0.100006753520574
2194693	100	8895	2	left-right	0	63	7	-1	-1	17	46		stim018_inanimate_tree_2.png	NaN	0	0	0	2180.7394281156	2180.83942560438	0.0999974887818098
2194893	100	8896	2	left-right	0	64	7	-1	-1	29	46		bird_3_lower_it	NaN	0	0	0	2180.93940553884	2181.03942862758	0.10002308874391
2195093	100	8897	2	left-right	0	65	7	-1	31	-1	46	bird_5_upper_it		NaN	0	0	0	2181.13943708775	2181.23944554798	0.1000084602274
2195293	100	8898	2	left-right	0	66	7	-1	-1	23	46		stim024_inanimate_tools_4.png	NaN	0	0	0	2181.33943937958	2181.4394432074	0.100003827828914
2195493	100	8899	2	left-right	0	67	7	-1	45	-1	46	tool_7_lower_it		NaN	0	0	0	2181.53944191523	2181.63944403635	0.100002121122088
2195693	100	8900	2	left-right	0	68	7	-1	-1	35	46		face_6_upper_it	NaN	0	0	0	2181.73946005461	2181.83945510531	0.0999950506957248
2195893	100	8901	2	left-right	0	69	7	-1	8	-1	46	stim009_animate_face_1.png		NaN	0	0	0	2181.93945308169	2182.03946861235	0.100015530653764
2196093	100	8902	2	left-right	0	70	7	-1	-1	1	46		stim002_animate_fish_2.png	NaN	0	0	0	2182.13946683257	2182.23946919752	0.10000236495398
2196293	100	8903	2	left-right	0	71	7	-1	19	-1	46	stim020_inanimate_tree_4.png		NaN	0	0	0	2182.33946717385	2182.43947100168	0.100003827828914
2196493	100	8904	2	left-right	0	72	7	-1	-1	40	46		tree_5_lower	NaN	0	0	0	2182.53947946185	2182.63946671062	0.0999872487736866
2196693	100	8905	2	left-right	0	73	7	-1	33	-1	46	face_4_lower_it		NaN	0	0	0	2182.73946346797	2182.83948119293	0.100017724966165
2196893	100	8906	2	left-right	0	74	7	-1	37	-1	46	boat_5_lower_it		NaN	0	0	0	2182.93948721502	2183.03949128662	0.100004071602598
2197093	100	8907	2	left-right	0	75	7	-1	-1	8	46		stim009_animate_face_1.png	NaN	0	0	0	2183.13946536969	2183.23949309083	0.100027721142396
2197293	100	8908	2	left-right	0	76	7	-1	16	-1	46	stim017_inanimate_tree_1.png		NaN	0	0	0	2183.33949326148	2183.43949830835	0.100005046871956
2197494	100	8909	2	left-right	0	77	7	-1	-1	21	46		stim022_inanimate_tools_2.png	NaN	0	0	0	2183.53950554947	2183.63950255065	0.0999970011762343
2197694	100	8910	2	left-right	0	78	7	-1	40	-1	46	tree_5_lower		NaN	0	0	0	2183.7395032089	2183.83950630529	0.100003096391447
2197894	100	8911	2	left-right	0	79	7	-1	-1	32	46		face_3_lower	NaN	0	0	0	2183.93951013312	2184.03951054759	0.10000041447347
2198094	100	8912	2	left-right	0	80	7	-1	-1	10	46		stim011_animate_face_3.png	NaN	0	0	0	2184.13951291254	2184.23951454606	0.100001633516513
2198294	100	8913	2	left-right	0	81	7	-1	25	-1	46	fish_2_lower_it		NaN	0	0	0	2184.33952495671	2184.43952366454	0.0999987078248523
2198494	100	8914	2	left-right	0	82	7	-1	26	-1	46	fish_3_upper		NaN	0	0	0	2184.53951213235	2184.63949718681	0.0999850544612855
2198694	100	8915	2	left-right	NaN	83	7	-1	-1	38	46		boat_6_upper	NaN	0	0	0	2184.73953197844	2184.83953897579	0.100006997352466
2198894	100	8916	2	left-right	0	84	7	-1	2	-1	46	stim003_animate_fish_3.png		NaN	0	0	0	2184.939538415	2185.03954589996	0.100007484958041
2199094	100	8917	2	left-right	0	85	7	-1	-1	43	46		tree_8_upper_it	NaN	1	0.392253148369491	1	2185.13953851251	2185.23953136889	0.0999928563833237
2199294	100	8918	2	left-right	0	86	7	-1	22	-1	46	stim023_inanimate_tools_3.png		NaN	0	0	0	2185.33954275481	2185.43954682641	0.100004071602598
2199494	100	8919	2	left-right	0	87	7	-1	-1	7	46		stim008_animate_bird_4.png	NaN	0	0	0	2185.53955162951	2185.63955448207	0.100002852559555
2199694	100	8920	2	left-right	0	88	7	-1	-1	30	46		bird_4_upper	NaN	0	0	0	2185.73952466412	2185.83955701767	0.100032353540882
2199894	100	8921	2	left-right	0	89	7	-1	4	-1	46	stim005_animate_bird_1.png		NaN	0	0	0	2185.93956060166	2186.03956589237	0.100005290703848
2200094	100	8922	2	left-right	0	90	7	-1	-1	25	46		fish_2_lower_it	NaN	0	0	0	2186.13957069541	2186.23957037844	0.0999996830360033
2200294	100	8923	2	left-right	0	91	7	-1	7	-1	46	stim008_animate_bird_4.png		NaN	0	0	0	2186.33957664436	2186.43957876548	0.100002121122088
2200494	100	8924	2	left-right	0	92	7	-1	-1	15	46		stim016_inanimate_boats_4.png	NaN	0	0	0	2186.53957625426	2186.63958130107	0.100005046813749
2200694	100	8925	2	left-right	0	93	7	-1	23	-1	46	stim024_inanimate_tools_4.png		NaN	0	0	0	2186.7396075594	2186.83957115863	0.0999635992338881
2200894	100	8926	2	left-right	0	94	7	-1	24	-1	46	fish_1_lower		NaN	0	0	0	2186.9395927845	2187.03958954185	0.0999967573443428
2201094	100	8927	2	left-right	0	95	7	-1	-1	33	46		face_4_lower_it	NaN	0	0	0	2187.13959434489	2187.2396052432	0.100010898313485
2201294	100	8928	2	left-right	0	96	7	-1	-1	22	46		stim023_inanimate_tools_3.png	NaN	0	0	0	2187.33959663671	2187.43985646451	0.100259827799164
2201494	100	8929	2	left-right	0	97	7	-1	0	-1	46	stim001_animate_fish_1.png		NaN	0	0	0	2187.53960453614	2187.63960836397	0.100003827828914
2201694	100	8930	2	left-right	0	98	7	-1	-1	45	46		tool_7_lower_it	NaN	0	0	0	2187.7396156051	2187.83961480053	0.0999991954304278
2201894	100	8931	2	left-right	0	99	7	-1	16	-1	46	stim017_inanimate_tree_1.png		NaN	0	0	0	2187.9396198474	2188.03961221612	0.0999923687195405
2202094	100	8932	2	left-right	0	100	7	-1	33	-1	46	face_4_lower_it		NaN	0	0	0	2188.13961165538	2188.23961060698	0.0999989515985362
2202294	100	8933	2	left-right	0	101	7	-1	-1	37	46		boat_5_lower_it	NaN	0	0	0	2188.33959809958	2188.43963045307	0.100032353482675
2202494	100	8934	2	left-right	0	102	7	-1	1	-1	46	stim002_animate_fish_2.png		NaN	0	0	0	2188.53963598754	2188.63961909158	0.0999831040389836
2202694	100	8935	2	left-right	0	103	7	-1	-1	35	46		face_6_upper_it	NaN	0	0	0	2188.73964413081	2188.83963089198	0.0999867611681111
2202894	100	8936	2	left-right	0	104	7	-1	9	-1	46	stim010_animate_face_2.png		NaN	0	0	0	2188.93963496358	2189.03964561806	0.100010654481594
2203094	100	8937	2	left-right	0	105	7	-1	-1	21	46		stim022_inanimate_tools_2.png	NaN	0	0	0	2189.13963311061	2189.23965619935	0.10002308874391
2203294	100	8938	2	left-right	0	106	7	-1	8	-1	46	stim009_animate_face_1.png		NaN	0	0	0	2189.33965588245	2189.43965946644	0.100003583997022
2203494	100	8939	2	left-right	0	107	7	-1	-1	46	46		tool_8_upper	NaN	0	0	0	2189.53964013234	2189.63963567064	0.0999955383013003
2203694	100	8940	2	left-right	0	108	7	-1	-1	34	46		face_5_upper	NaN	0	0	0	2189.73967168125	2189.83969379478	0.100022113532759
2203894	100	8941	2	left-right	0	109	7	-1	29	-1	46	bird_3_lower_it		NaN	0	0	0	2189.93967665499	2190.03966390376	0.0999872487736866
2204094	100	8942	2	left-right	0	110	7	-1	11	-1	46	stim012_animate_face_4.png		NaN	0	0	0	2190.13966114871	2190.23968277458	0.100021625868976
2204294	100	8943	2	left-right	0	111	7	-1	-1	6	46		stim007_animate_bird_3.png	NaN	0	0	0	2190.33968416433	2190.43967823975	0.0999940754263662
2204494	100	8944	2	left-right	0	112	7	-1	-1	22	46		stim023_inanimate_tools_3.png	NaN	0	0	0	2190.53968743136	2190.63969052775	0.100003096391447
2204694	100	8945	2	left-right	0	113	7	-1	24	-1	46	fish_1_lower		NaN	0	0	0	2190.73968118982	2190.83969940239	0.10001821257174
2204894	100	8946	2	left-right	0	114	7	-1	-1	17	46		stim018_inanimate_tree_2.png	NaN	0	0	0	2190.93968908925	2191.039700719	0.100011629750952
2205094	100	8947	2	left-right	0	115	7	-1	18	-1	46	stim019_inanimate_tree_3.png		NaN	0	0	0	2191.13969528204	2191.23970203556	0.100006753520574
2205294	100	8948	2	left-right	0	116	7	-1	19	-1	46	stim020_inanimate_tree_4.png		NaN	0	0	0	2191.33971122716	2191.43971042259	0.0999991954304278
2205494	100	8949	2	left-right	0	117	7	-1	-1	4	46		stim005_animate_bird_1.png	NaN	0	0	0	2191.53971229994	2191.63971222681	0.0999999268678948
2205694	100	8950	2	left-right	0	118	7	-1	-1	7	46		stim008_animate_bird_4.png	NaN	0	0	0	2191.73971800506	2191.83972353954	0.100005534477532
2205894	100	8951	2	left-right	0	119	7	-1	3	-1	46	stim004_animate_fish_4.png		NaN	0	0	0	2191.93972639216	2192.03972412471	0.0999977325554937
2206094	100	8952	2	left-right	0	120	7	-1	-1	34	46		face_5_upper	NaN	0	0	0	2192.13972892775	2192.23972787935	0.0999989515985362
2206294	100	8953	2	left-right	0	121	7	-1	4	-1	46	stim005_animate_bird_1.png		NaN	0	0	0	2192.33972902526	2192.43973553501	0.100006509746891
2206494	100	8954	2	left-right	0	122	7	-1	10	-1	46	stim011_animate_face_3.png		NaN	0	0	0	2192.53974862758	2192.63973928965	0.0999906620709226
2206694	100	8955	2	left-right	0	123	7	-1	-1	5	46		stim006_animate_bird_2.png	NaN	0	0	0	2192.73975043173	2192.83973573003	0.099985298293177
2206894	100	8956	2	left-right	0	124	7	-1	36	-1	46	boat_4_lower		NaN	0	0	0	2192.93976150069	2193.03975435707	0.0999928563833237
2207094	100	8957	2	left-right	0	125	7	-1	-1	40	46		tree_5_lower	NaN	0	0	0	2193.13974599441	2193.2397617689	0.100015774485655
2207294	100	8958	2	left-right	0	126	7	-1	35	-1	46	face_6_upper_it		NaN	0	0	0	2193.33976047672	2193.43975820928	0.0999977325554937
2207494	100	8959	2	left-right	0	127	7	-1	-1	9	46		stim010_animate_face_2.png	NaN	0	0	0	2193.53976618184	2193.6397685468	0.10000236495398
2207694	100	8960	2	left-right	0	128	7	-1	-1	41	46		tree_6_lower_it	NaN	0	0	0	2193.73978358984	2193.83977303287	0.09998944302788
2207894	100	8961	2	left-right	0	129	7	-1	20	-1	46	stim021_inanimate_tools_1.png		NaN	0	0	0	2193.93976247596	2194.03976605996	0.100003583997022
2208094	100	8962	2	left-right	0	130	7	-1	-1	3	46		stim004_animate_fish_4.png	NaN	0	0	0	2194.13977403252	2194.23976274411	0.099988711590413
2208294	100	8963	2	left-right	0	131	7	-1	33	-1	46	face_4_lower_it		NaN	0	0	0	2194.33976315858	2194.43976503593	0.100001877348404
2208494	100	8964	2	left-right	NaN	132	7	-1	30	-1	46	bird_4_upper		NaN	0	0	0	2194.53976935137	2194.6397822001	0.100012848735787
2208694	100	8965	2	left-right	0	133	7	-1	-1	41	46		tree_6_lower_it	NaN	0	0	0	2194.73977334984	2194.83977547096	0.100002121122088
2208894	100	8966	2	left-right	0	134	7	-1	-1	16	46		stim017_inanimate_tree_1.png	NaN	0	0	0	2194.93977759214	2195.03978068853	0.100003096391447
2209094	100	8967	2	left-right	0	135	7	-1	6	-1	46	stim007_animate_bird_3.png		NaN	0	0	0	2195.13978476013	2195.23979078222	0.100006022083107
2209294	100	8968	2	left-right	0	136	7	-1	39	-1	46	boat_7_upper_it		NaN	1	0.692949736490846	1	2195.33981801575	2195.43981233495	0.0999943192000501
2209494	100	8969	2	left-right	0	137	7	-1	-1	8	46		stim009_animate_face_1.png	NaN	0	0	0	2195.53981640661	2195.63982316013	0.100006753520574
2209694	100	8970	2	left-right	0	138	7	-1	-1	25	46		fish_2_lower_it	NaN	0	0	0	2195.73981772317	2195.83982691477	0.100009191606659
2209894	100	8971	2	left-right	0	139	7	-1	31	-1	46	bird_5_upper_it		NaN	0	0	0	2195.93983049877	2196.03983408277	0.100003583997022
2210094	100	8972	2	left-right	0	140	7	-1	36	-1	46	boat_4_lower		NaN	0	0	0	2196.13986838679	2196.23984563933	0.0999772525392473
2210294	100	8973	2	left-right	0	141	7	-1	-1	43	46		tree_8_upper_it	NaN	0	0	0	2196.33983435098	2196.43981843023	0.0999840792501345
2210494	100	8974	2	left-right	0	142	7	-1	32	-1	46	face_3_lower		NaN	0	0	0	2196.5398320104	2196.63982413535	0.0999921249458566
2210694	100	8975	2	left-right	0	143	7	-1	-1	28	46		bird_2_lower	NaN	0	0	0	2196.7398265003	2196.83985056431	0.100024064013269
2210894	100	8976	2	left-right	0	144	7	-1	12	-1	46	stim013_inanimate_boats_1.png		NaN	0	0	0	2196.93983220548	2197.03984456661	0.100012361130212
2211094	100	8977	2	left-right	0	145	7	-1	-1	27	46		fish_4_upper_it	NaN	0	0	0	2197.13983644772	2197.23984222603	0.100005778309423
2211294	100	8978	2	left-right	0	146	7	-1	28	-1	46	bird_2_lower		NaN	0	0	0	2197.33984410338	2197.43984305498	0.0999989515985362
2211494	100	8979	2	left-right	0	147	7	-1	-1	32	46		face_3_lower	NaN	0	0	0	2197.53984858945	2197.63987972389	0.100031134439632
2211694	100	8980	2	left-right	0	148	7	-1	13	-1	46	stim014_inanimate_boats_2.png		NaN	0	0	0	2197.73986185266	2197.83988030907	0.100018456403632
2211894	100	8981	2	left-right	0	149	7	-1	-1	15	46		stim016_inanimate_boats_4.png	NaN	0	0	0	2197.93986560736	2198.03988674562	0.100021138263401
2212094	100	8982	2	left-right	0	150	7	-1	37	-1	46	boat_5_lower_it		NaN	0	0	0	2198.13988959818	2198.23988489265	0.0999952944694087
2212294	100	8983	2	left-right	0	151	7	-1	-1	42	46		tree_7_upper	NaN	0	0	0	2198.33989310905	2198.43989523023	0.100002121180296
2212494	100	8984	2	left-right	0	152	7	-1	29	-1	46	bird_3_lower_it		NaN	0	0	0	2198.53990125231	2198.63989825343	0.0999970011180267
2212694	100	8985	2	left-right	0	153	7	-1	-1	47	46		tool_9_upper_it	NaN	0	0	0	2198.73991549079	2198.83990395861	0.0999884678167291
2212894	100	8986	2	left-right	0	154	7	-1	-1	27	46		fish_4_upper_it	NaN	0	0	0	2198.9399104683	2199.03988089418	0.0999704258865677
2213094	100	8987	2	left-right	0	155	7	-1	23	-1	46	stim024_inanimate_tools_4.png		NaN	0	0	0	2199.1399100782	2199.23991098028	0.100000902079046
2213294	100	8988	2	left-right	0	156	7	-1	21	-1	46	stim022_inanimate_tools_2.png		NaN	0	0	0	2199.33992090332	2199.4399213178	0.10000041447347
2213494	100	8989	2	left-right	NaN	157	7	-1	-1	5	46		stim006_animate_bird_2.png	NaN	0	0	0	2199.53992417041	2199.63992848579	0.100004315376282
2213694	100	8990	2	left-right	0	158	7	-1	43	-1	46	tree_8_upper_it		NaN	0	0	0	2199.73992841266	2199.83992517	0.0999967573443428
2213894	100	8991	2	left-right	0	159	7	-1	-1	26	46		fish_3_upper	NaN	0	0	0	2199.93993582448	2200.03993258183	0.0999967573443428
2214094	100	8992	2	left-right	0	160	7	-1	-1	46	46		tool_8_upper	NaN	1	0.493057890387718	1	2200.13994299248	2200.23994730791	0.100004315434489
2214294	100	8993	2	left-right	0	161	7	-1	45	-1	46	tool_7_lower_it		NaN	0	0	0	2200.33994796622	2200.43994521117	0.0999972449499182
2214494	100	8994	2	left-right	0	162	7	-1	-1	40	46		tree_5_lower	NaN	0	0	0	2200.5399483075	2200.63995676773	0.1000084602274
2214694	100	8995	2	left-right	0	163	7	-1	38	-1	46	boat_6_upper		NaN	0	0	0	2200.7399605955	2200.83995759668	0.0999970011762343
2214894	100	8996	2	left-right	0	164	7	-1	-1	14	46		stim015_inanimate_boats_3.png	NaN	0	0	0	2200.93996703211	2201.03996208275	0.0999950506375171
2215094	100	8997	2	left-right	0	165	7	-1	42	-1	46	tree_7_upper		NaN	0	0	0	2201.1399690801	2201.23996998218	0.100000902079046
2215294	100	8998	2	left-right	0	166	7	-1	-1	1	46		stim002_animate_fish_2.png	NaN	0	0	0	2201.33997015288	2201.43999982445	0.100029671564698
2215494	100	8999	2	left-right	0	167	7	-1	18	-1	46	stim019_inanimate_tree_3.png		NaN	0	0	0	2201.53996513039	2201.6399611563	0.0999960259068757
2215694	100	9000	2	left-right	0	168	7	-1	-1	44	46		tool_6_lower	NaN	0	0	0	2201.7399703479	2201.83998417191	0.100013824005146
2215894	100	9001	2	left-right	0	169	7	-1	12	-1	46	stim013_inanimate_boats_1.png		NaN	0	0	0	2201.93998873112	2202.03996061994	0.0999718888197094
2216094	100	9002	2	left-right	0	170	7	-1	19	-1	46	stim020_inanimate_tree_4.png		NaN	0	0	0	2202.1399949239	2202.23999802029	0.100003096391447
2216294	100	9003	2	left-right	0	171	7	-1	-1	10	46		stim011_animate_face_3.png	NaN	0	0	0	2202.34000038524	2202.4399986054	0.0999982201610692
2216494	100	9004	2	left-right	0	172	7	-1	14	-1	46	stim015_inanimate_boats_3.png		NaN	0	0	0	2202.5400021894	2202.63999333914	0.0999911497347057
2216694	100	9005	2	left-right	0	173	7	-1	-1	26	46		fish_3_upper	NaN	0	0	0	2202.73999716697	2202.84001635475	0.100019187782891
2216894	100	9006	2	left-right	0	174	7	-1	2	-1	46	stim003_animate_fish_3.png		NaN	0	0	0	2202.94001969497	2203.04000816279	0.0999884678167291
2217094	100	9007	2	left-right	0	175	7	-1	-1	30	46		bird_4_upper	NaN	0	0	0	2203.14002125536	2203.24002118217	0.0999999268096872
2217294	100	9008	2	left-right	0	176	7	-1	-1	39	46		boat_7_upper_it	NaN	0	0	0	2203.34002793569	2203.44003225112	0.100004315434489
2217494	100	9009	2	left-right	0	177	7	-1	47	-1	46	tool_9_upper_it		NaN	0	0	0	2203.5400509513	2203.64003137342	0.099980422121007
2217694	100	9010	2	left-right	0	178	7	-1	25	-1	46	fish_2_lower_it		NaN	0	0	0	2203.7400288622	2203.84004512429	0.100016262091231
2217894	100	9011	2	left-right	0	179	7	-1	-1	11	46		stim012_animate_face_4.png	NaN	0	0	0	2203.94004748925	2204.04003815132	0.0999906620709226
2218094	100	9012	2	left-right	0	180	7	-1	7	-1	46	stim008_animate_bird_4.png		NaN	0	0	0	2204.14003368962	2204.24005385267	0.10002016305225
2218294	100	9013	2	left-right	0	181	7	-1	-1	31	46		bird_5_upper_it	NaN	0	0	0	2204.34004280809	2204.44005151209	0.100008704001084
2218494	100	9014	2	left-right	0	182	7	-1	2	-1	46	stim003_animate_fish_3.png		NaN	0	0	0	2204.54006948083	2204.64006550674	0.0999960259068757
2218694	100	9015	2	left-right	0	183	7	-1	-1	44	46		tool_6_lower	NaN	0	0	0	2204.74006226409	2204.84007048048	0.100008216395508
2218894	100	9016	2	left-right	0	184	7	-1	-1	0	46		stim001_animate_fish_1.png	NaN	0	0	0	2204.94006187399	2205.04007399135	0.100012117356528
2219094	100	9017	2	left-right	0	185	7	-1	15	-1	46	stim016_inanimate_boats_4.png		NaN	0	0	0	2205.14008415816	2205.24004385649	0.0999596983310767
2219294	100	9018	2	left-right	0	186	7	-1	-1	23	46		stim024_inanimate_tools_4.png	NaN	0	0	0	2205.34007840429	2205.44008247589	0.100004071602598
2219494	100	9019	2	left-right	0	187	7	-1	38	-1	46	boat_6_upper		NaN	0	0	0	2205.54008118372	2205.64008111059	0.0999999268678948
2219694	100	9020	2	left-right	0	188	7	-1	-1	24	46		fish_1_lower	NaN	0	0	0	2205.74010224885	2205.84009437379	0.0999921249458566
2219894	100	9021	2	left-right	0	189	7	-1	13	-1	46	stim014_inanimate_boats_2.png		NaN	0	0	0	2205.94010917301	2206.04010276083	0.0999935878207907
2220094	100	9022	2	left-right	0	190	7	-1	17	-1	46	stim018_inanimate_tree_2.png		NaN	0	0	0	2206.14009000961	2206.24010285834	0.100012848735787
2220294	100	9023	2	left-right	0	191	7	-1	-1	20	46		stim021_inanimate_tools_1.png	NaN	0	0	0	2206.3400937643	2206.44009125303	0.0999974887236021
2223511	100	9024	2	left-right	0	0	3	-1	6	-1	47	stim007_animate_bird_3.png		NaN	0	0	0	2209.55686819879	2209.65686544374	0.0999972449499182
2223711	100	9025	2	left-right	0	1	3	-1	-1	5	47		stim006_animate_bird_2.png	NaN	0	0	0	2209.7568631763	2209.85684896226	0.0999857859569602
2223911	100	9026	2	left-right	0	2	3	-1	-1	38	47		boat_6_upper	NaN	0	0	0	2209.95687083196	2210.05687173404	0.100000902079046
2224111	100	9027	2	left-right	0	3	3	-1	47	-1	47	tool_9_upper_it		NaN	0	0	0	2210.15687287995	2210.25686890585	0.0999960259068757
